journalTitle,jcrYear,jif,category,edition,source,url
Soft Computing,2023,4.1,常投期刊清单,2023 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Soft Computing,2024,3.1,常投期刊清单,2024 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Soft Computing,2025,2.5,常投期刊清单,2025 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Pattern Analysis and Applications,2018,1.281,常投期刊清单,2018 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Pattern Analysis and Applications,2019,1.41,常投期刊清单,2019 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Pattern Analysis and Applications,2020,1.512,常投期刊清单,2020 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Pattern Analysis and Applications,2021,2.58,常投期刊清单,2021 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Pattern Analysis and Applications,2022,2.307,常投期刊清单,2022 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Pattern Analysis and Applications,2023,3.9,常投期刊清单,2023 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Pattern Analysis and Applications,2024,3.7,常投期刊清单,2024 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Pattern Analysis and Applications,2025,2,常投期刊清单,2025 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
IEEE Signal Processing Letters,2018,2.813,常投期刊清单,2018 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
IEEE Signal Processing Letters,2019,3.268,常投期刊清单,2019 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
IEEE Signal Processing Letters,2020,3.105,常投期刊清单,2020 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
IEEE Signal Processing Letters,2021,3.109,常投期刊清单,2021 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
IEEE Signal Processing Letters,2022,3.201,常投期刊清单,2022 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
IEEE Signal Processing Letters,2023,3.9,常投期刊清单,2023 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
IEEE Signal Processing Letters,2024,3.2,常投期刊清单,2024 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
IEEE Signal Processing Letters,2025,3.9,常投期刊清单,2025 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Fuzzy Sets and Systems,2018,2.675,常投期刊清单,2018 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Fuzzy Sets and Systems,2019,2.907,常投期刊清单,2019 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Fuzzy Sets and Systems,2020,3.305,常投期刊清单,2020 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Fuzzy Sets and Systems,2021,3.343,常投期刊清单,2021 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Fuzzy Sets and Systems,2022,4.462,常投期刊清单,2022 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Fuzzy Sets and Systems,2023,3.9,常投期刊清单,2023 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Fuzzy Sets and Systems,2024,3.2,常投期刊清单,2024 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Fuzzy Sets and Systems,2025,2.7,常投期刊清单,2025 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Optics Express,2018,3.356,常投期刊清单,2018 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Optics Express,2019,3.561,常投期刊清单,2019 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Optics Express,2020,3.669,常投期刊清单,2020 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Optics Express,2021,3.894,常投期刊清单,2021 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Optics Express,2022,3.833,常投期刊清单,2022 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Optics Express,2023,3.8,常投期刊清单,2023 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Optics Express,2024,3.2,常投期刊清单,2024 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Optics Express,2025,3.3,常投期刊清单,2025 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Optics Letters,2018,3.589,常投期刊清单,2018 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Optics Letters,2019,3.866,常投期刊清单,2019 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Optics Letters,2020,3.714,常投期刊清单,2020 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Optics Letters,2021,3.776,常投期刊清单,2021 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Optics Letters,2022,3.56,常投期刊清单,2022 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Optics Letters,2023,3.6,常投期刊清单,2023 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Optics Letters,2024,3.1,常投期刊清单,2024 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Optics Letters,2025,3.3,常投期刊清单,2025 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Journal of the Operational Research Society,2018,1.396,常投期刊清单,2018 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Journal of the Operational Research Society,2019,1.754,常投期刊清单,2019 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Journal of the Operational Research Society,2020,2.175,常投期刊清单,2020 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Journal of the Operational Research Society,2021,2.86,常投期刊清单,2021 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Journal of the Operational Research Society,2022,3.051,常投期刊清单,2022 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Journal of the Operational Research Society,2023,3.6,常投期刊清单,2023 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Journal of the Operational Research Society,2024,2.7,常投期刊清单,2024 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Journal of the Operational Research Society,2025,2.7,常投期刊清单,2025 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
IEEE Transactions on Human-Machine Systems,2018,2.563,常投期刊清单,2018 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
IEEE Transactions on Human-Machine Systems,2019,3.332,常投期刊清单,2019 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
IEEE Transactions on Human-Machine Systems,2020,3.374,常投期刊清单,2020 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
IEEE Transactions on Human-Machine Systems,2021,2.968,常投期刊清单,2021 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
IEEE Transactions on Human-Machine Systems,2022,4.124,常投期刊清单,2022 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
IEEE Transactions on Human-Machine Systems,2023,3.6,常投期刊清单,2023 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
IEEE Transactions on Human-Machine Systems,2024,3.5,常投期刊清单,2024 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
IEEE Transactions on Human-Machine Systems,2025,4.4,常投期刊清单,2025 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
ACM Transactions on Knowledge Discovery from Data,2018,1.489,常投期刊清单,2018 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
ACM Transactions on Knowledge Discovery from Data,2019,2.538,常投期刊清单,2019 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
ACM Transactions on Knowledge Discovery from Data,2020,2.01,常投期刊清单,2020 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
ACM Transactions on Knowledge Discovery from Data,2021,2.713,常投期刊清单,2021 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
ACM Transactions on Knowledge Discovery from Data,2022,4.157,常投期刊清单,2022 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
ACM Transactions on Knowledge Discovery from Data,2023,3.6,常投期刊清单,2023 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
ACM Transactions on Knowledge Discovery from Data,2024,4,常投期刊清单,2024 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
ACM Transactions on Knowledge Discovery from Data,2025,4.8,常投期刊清单,2025 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
International Journal of Remote Sensing,2018,1.782,常投期刊清单,2018 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
International Journal of Remote Sensing,2019,2.553,常投期刊清单,2019 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
International Journal of Remote Sensing,2020,2.976,常投期刊清单,2020 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
International Journal of Remote Sensing,2021,3.151,常投期刊清单,2021 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
International Journal of Remote Sensing,2022,3.531,常投期刊清单,2022 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
International Journal of Remote Sensing,2023,3.4,常投期刊清单,2023 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
International Journal of Remote Sensing,2024,2.8,常投期刊清单,2024 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
International Journal of Remote Sensing,2025,2.6,常投期刊清单,2025 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Machine Vision and Applications,2018,1.306,常投期刊清单,2018 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Machine Vision and Applications,2019,1.788,常投期刊清单,2019 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Machine Vision and Applications,2020,1.605,常投期刊清单,2020 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Machine Vision and Applications,2021,2.012,常投期刊清单,2021 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Machine Vision and Applications,2022,2.983,常投期刊清单,2022 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Machine Vision and Applications,2023,3.3,常投期刊清单,2023 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Machine Vision and Applications,2024,2.4,常投期刊清单,2024 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Machine Vision and Applications,2025,2.3,常投期刊清单,2025 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Neural Computation,2018,1.651,常投期刊清单,2018 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Neural Computation,2019,2.261,常投期刊清单,2019 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Neural Computation,2020,2.505,常投期刊清单,2020 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Neural Computation,2021,2.026,常投期刊清单,2021 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Neural Computation,2022,3.278,常投期刊清单,2022 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Neural Computation,2023,2.9,常投期刊清单,2023 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Neural Computation,2024,2.7,常投期刊清单,2024 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Neural Computation,2025,1.6,常投期刊清单,2025 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Computational Intelligence,2018,1.352,常投期刊清单,2018 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Computational Intelligence,2019,0.776,常投期刊清单,2019 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Computational Intelligence,2020,1.196,常投期刊清单,2020 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Computational Intelligence,2021,2.33,常投期刊清单,2021 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Computational Intelligence,2022,2.142,常投期刊清单,2022 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Computational Intelligence,2023,2.8,常投期刊清单,2023 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Computational Intelligence,2024,1.8,常投期刊清单,2024 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Computational Intelligence,2025,1.7,常投期刊清单,2025 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Journal of Heuristics,2018,1.129,常投期刊清单,2018 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Journal of Heuristics,2019,1.392,常投期刊清单,2019 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Journal of Heuristics,2020,1.577,常投期刊清单,2020 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Journal of Heuristics,2021,1.682,常投期刊清单,2021 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Journal of Heuristics,2022,2.247,常投期刊清单,2022 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Journal of Heuristics,2023,2.7,常投期刊清单,2023 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Journal of Heuristics,2024,1.1,常投期刊清单,2024 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Journal of Heuristics,2025,1.4,常投期刊清单,2025 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Engineering Optimization,2018,1.622,常投期刊清单,2018 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Engineering Optimization,2019,1.809,常投期刊清单,2019 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Engineering Optimization,2020,2.165,常投期刊清单,2020 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Engineering Optimization,2021,3.23,常投期刊清单,2021 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Engineering Optimization,2022,2.5,常投期刊清单,2022 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Engineering Optimization,2023,2.7,常投期刊清单,2023 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Engineering Optimization,2024,2.2,常投期刊清单,2024 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Engineering Optimization,2025,2.2,常投期刊清单,2025 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Genetic Programming and Evolvable Machines,2018,1.455,常投期刊清单,2018 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Genetic Programming and Evolvable Machines,2019,1.333,常投期刊清单,2019 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Genetic Programming and Evolvable Machines,2020,1.781,常投期刊清单,2020 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Genetic Programming and Evolvable Machines,2021,1.714,常投期刊清单,2021 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Genetic Programming and Evolvable Machines,2022,2.522,常投期刊清单,2022 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Genetic Programming and Evolvable Machines,2023,2.6,常投期刊清单,2023 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Genetic Programming and Evolvable Machines,2024,1.7,常投期刊清单,2024 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Genetic Programming and Evolvable Machines,2025,0.9,常投期刊清单,2025 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Canadian Journal of Remote Sensing,2018,2,常投期刊清单,2018 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Canadian Journal of Remote Sensing,2019,2.553,常投期刊清单,2019 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Canadian Journal of Remote Sensing,2020,2.126,常投期刊清单,2020 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Canadian Journal of Remote Sensing,2021,2,常投期刊清单,2021 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Canadian Journal of Remote Sensing,2022,2.242,常投期刊清单,2022 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Canadian Journal of Remote Sensing,2023,2.6,常投期刊清单,2023 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Canadian Journal of Remote Sensing,2024,2,常投期刊清单,2024 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Canadian Journal of Remote Sensing,2025,2.1,常投期刊清单,2025 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Artificial Life,2018,0.897,常投期刊清单,2018 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Artificial Life,2019,1.608,常投期刊清单,2019 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Artificial Life,2020,1.186,常投期刊清单,2020 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Artificial Life,2021,0.667,常投期刊清单,2021 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Artificial Life,2022,1.717,常投期刊清单,2022 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Artificial Life,2023,2.6,常投期刊清单,2023 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Artificial Life,2024,1.6,常投期刊清单,2024 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Artificial Life,2025,1.5,常投期刊清单,2025 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Data & Knowledge Engineering,2018,1.467,常投期刊清单,2018 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Data & Knowledge Engineering,2019,1.583,常投期刊清单,2019 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Data & Knowledge Engineering,2020,1.476,常投期刊清单,2020 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Data & Knowledge Engineering,2021,1.992,常投期刊清单,2021 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Data & Knowledge Engineering,2022,1.5,常投期刊清单,2022 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Data & Knowledge Engineering,2023,2.5,常投期刊清单,2023 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Data & Knowledge Engineering,2024,2.7,常投期刊清单,2024 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Data & Knowledge Engineering,2025,2.6,常投期刊清单,2025 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Remote Sensing Letters,2018,1.524,常投期刊清单,2018 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Remote Sensing Letters,2019,2.024,常投期刊清单,2019 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Remote Sensing Letters,2020,2.298,常投期刊清单,2020 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Remote Sensing Letters,2021,2.583,常投期刊清单,2021 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Remote Sensing Letters,2022,2.369,常投期刊清单,2022 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Remote Sensing Letters,2023,2.3,常投期刊清单,2023 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Remote Sensing Letters,2024,1.4,常投期刊清单,2024 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Remote Sensing Letters,2025,1.5,常投期刊清单,2025 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Natural Computing,2018,0.86,常投期刊清单,2018 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Natural Computing,2019,1.33,常投期刊清单,2019 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Natural Computing,2020,1.495,常投期刊清单,2020 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Natural Computing,2021,1.69,常投期刊清单,2021 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Natural Computing,2022,1.504,常投期刊清单,2022 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Natural Computing,2023,2.1,常投期刊清单,2023 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Natural Computing,2024,1.7,常投期刊清单,2024 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Natural Computing,2025,1.6,常投期刊清单,2025 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Journal of Applied Remote Sensing,2018,0.976,常投期刊清单,2018 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Journal of Applied Remote Sensing,2019,1.344,常投期刊清单,2019 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Journal of Applied Remote Sensing,2020,1.36,常投期刊清单,2020 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Journal of Applied Remote Sensing,2021,1.53,常投期刊清单,2021 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Journal of Applied Remote Sensing,2022,1.568,常投期刊清单,2022 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Journal of Applied Remote Sensing,2023,1.7,常投期刊清单,2023 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Journal of Applied Remote Sensing,2024,1.3,常投期刊清单,2024 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Journal of Applied Remote Sensing,2025,1.4,常投期刊清单,2025 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Photogrammetric Engineering and Remote Sensing,2018,3.15,常投期刊清单,2018 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Photogrammetric Engineering and Remote Sensing,2019,1.367,常投期刊清单,2019 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Photogrammetric Engineering and Remote Sensing,2020,1.265,常投期刊清单,2020 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Photogrammetric Engineering and Remote Sensing,2021,1.083,常投期刊清单,2021 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Photogrammetric Engineering and Remote Sensing,2022,1.469,常投期刊清单,2022 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Photogrammetric Engineering and Remote Sensing,2023,1.3,常投期刊清单,2023 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Photogrammetric Engineering and Remote Sensing,2024,1,常投期刊清单,2024 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Photogrammetric Engineering and Remote Sensing,2025,2,常投期刊清单,2025 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Optical Engineering,2018,0.993,常投期刊清单,2018 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Optical Engineering,2019,1.209,常投期刊清单,2019 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Optical Engineering,2020,1.113,常投期刊清单,2020 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Optical Engineering,2021,1.084,常投期刊清单,2021 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Optical Engineering,2022,1.352,常投期刊清单,2022 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Optical Engineering,2023,1.3,常投期刊清单,2023 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
Optical Engineering,2024,1.1,常投期刊清单,2024 JCR authorized import,用户授权 JCR 导入,https://jcr.clarivate.com/jcr/home
